Index,DataA,DataB
3903,98.9,53.3
3904,80.2,49.1
3905,121.8,56.9
3906,93.2,41.3
3907,113.5,49.3
3908,100.5,49.3
3909,101.1,46.2
3910,99.5,53.0
3911,83.9,54.6
3912,107.7,56.4
3913,97.7,49.0
3914,107.3,56.1
3915,109.1,40.9
3916,93.6,45.5
3917,106.0,47.6
3918,86.2,35.6
3919,112.7,50.1
3920,93.9,52.8
3921,108.7,55.3
3922,112.1,51.3
3923,105.7,52.6
3924,91.7,48.4
3925,90.5,49.3
3926,106.7,48.3
3927,98.4,45.0
3928,95.4,43.9
3929,95.4,44.7
3930,106.3,53.1
3931,107.0,51.3
3932,88.0,52.8
3933,124.1,48.0
3934,104.2,43.2
3935,111.0,47.6
3936,100.3,57.1
3937,85.3,58.1
3938,107.7,48.4
3939,105.7,46.1
3940,116.4,53.0
3941,99.7,58.6
3942,96.9,53.6
3943,98.4,44.3
3944,87.7,51.2
3945,109.3,57.6
3946,113.4,43.1
3947,82.4,49.6
3948,95.0,59.3
3949,100.1,50.6
3950,87.8,48.9
3951,103.5,49.5
3952,109.9,51.7
3953,103.6,46.6
3954,99.5,46.8
3955,105.4,47.0
3956,121.7,50.9
3957,99.5,46.4
3958,95.0,54.5
3959,105.8,47.6
3960,108.7,48.6
3961,88.5,59.0
3962,102.1,48.2
3963,95.9,51.5
3964,103.6,56.0
3965,108.5,51.2
3966,98.7,48.7
3967,105.2,46.4
3968,98.7,51.4
3969,106.8,42.8
3970,85.4,52.4
3971,84.7,41.2
3972,100.1,53.2
3973,88.2,55.3
3974,87.1,47.0
3975,96.4,47.6
3976,99.6,51.1
3977,106.2,50.7
3978,89.4,42.5
3979,101.1,50.4
3980,102.4,39.8
3981,95.3,56.9
3982,84.5,46.8
3983,106.8,50.0
3984,113.5,45.6
3985,102.5,49.0
3986,104.7,43.5
3987,103.8,46.2
3988,93.8,58.7
3989,96.2,40.7
3990,103.1,49.1
3991,106.3,47.9
3992,118.4,51.1
3993,82.3,46.9
3994,102.5,47.4
3995,107.0,47.3
3996,123.1,57.3
3997,108.8,50.6
3998,109.0,41.3
3999,96.7,60.0
4000,113.8,54.4
4001,109.1,46.7
4002,94.4,47.0
4003,111.5,44.9
4004,90.6,49.9
4005,118.8,62.2
4006,105.9,49.2
4007,86.8,52.2
4008,94.0,53.0
4009,110.8,49.6
4010,88.7,46.5
4011,113.1,55.8
4012,91.9,42.5
4013,114.3,48.6
4014,105.0,46.9
4015,109.0,47.4
4016,88.0,44.5
4017,108.6,49.9
4018,111.9,47.5
4019,102.0,43.3
4020,100.0,46.0
4021,103.2,46.8
4022,86.1,48.1
4023,100.4,39.1
4024,79.5,47.0
4025,80.9,43.6
4026,105.6,57.0
4027,73.0,54.5
4028,85.4,48.4
4029,100.3,58.6
4030,116.0,41.9
4031,91.2,49.7
4032,99.4,50.8
4033,113.2,50.2
4034,119.7,45.3
4035,105.9,51.6
4036,111.8,52.6
4037,96.9,52.8
4038,96.8,55.2
4039,98.5,50.4
4040,72.3,48.4
4041,95.8,44.9
4042,105.7,56.8
4043,103.4,49.5
4044,119.1,49.5
4045,103.2,48.9
4046,99.1,53.2
4047,97.4,49.7
4048,83.1,46.5
4049,99.8,58.5
4050,95.7,48.1
4051,91.4,49.1
4052,87.8,49.0
4053,105.8,51.8
4054,88.0,59.2
4055,91.5,53.5
4056,89.4,56.2
4057,87.5,61.6
4058,114.9,47.7
4059,92.3,52.5
4060,103.3,44.0
4061,111.3,48.2
4062,97.1,48.2
4063,102.1,48.6
4064,94.7,45.8
4065,95.7,57.0
4066,108.0,50.3
4067,90.4,51.5
4068,113.2,60.0
4069,91.4,44.2
4070,98.0,42.0
4071,111.3,51.2
4072,94.4,48.8
4073,98.8,57.2
4074,94.0,55.6
4075,95.5,49.7
4076,94.5,52.4
4077,96.9,52.0
4078,79.5,63.4
4079,104.3,54.8
4080,98.6,53.5
4081,106.4,45.7
4082,96.8,54.7
4083,92.2,56.2
4084,105.1,49.3
4085,100.4,51.0
4086,102.3,48.1
4087,85.8,44.2
4088,103.8,46.9
4089,106.5,60.3
4090,107.8,47.7
4091,100.8,51.8
4092,102.8,42.5
4093,94.3,47.8
4094,106.5,48.6
4095,98.2,48.8
4096,85.9,44.0
4097,102.3,41.0
4098,79.1,40.2
4099,97.9,46.4
4100,90.0,46.6
4101,102.2,49.3
4102,123.7,49.9
4103,82.5,43.6
4104,92.4,45.6
4105,85.2,54.4
4106,101.0,50.4
4107,100.4,47.6
4108,101.1,42.9
4109,114.2,48.4
4110,102.5,54.5
4111,86.6,46.4
4112,96.4,60.7
4113,101.8,53.7
4114,92.1,59.7
4115,98.4,52.9
4116,88.7,53.7
4117,94.3,49.6
4118,92.4,51.4
4119,94.3,53.0
4120,87.6,49.6
4121,91.2,54.5
4122,96.6,49.0
4123,105.6,49.1
4124,85.2,45.3
4125,118.1,51.7
4126,88.1,44.3
4127,103.8,48.0
4128,98.3,56.5
4129,88.9,52.8
4130,95.9,49.7
4131,96.8,49.7
4132,110.5,50.6
4133,98.1,51.5
4134,91.2,60.4
4135,90.6,50.5
4136,98.8,49.1
4137,106.1,55.5
4138,100.7,46.0
4139,93.1,48.0
4140,93.4,44.9
4141,101.9,45.5
4142,82.1,42.8
4143,96.0,48.1
4144,87.1,57.1
4145,98.9,49.7
4146,93.4,45.8
4147,103.8,48.5
4148,90.7,44.6
4149,117.1,48.5
4150,90.1,48.8
4151,87.0,44.9
4152,92.0,43.6
4153,82.0,49.0
4154,92.2,53.2
4155,94.7,55.1
4156,86.1,57.1
4157,77.3,48.7
4158,87.0,42.1
4159,95.7,55.6
4160,111.0,43.2
4161,108.1,59.1
4162,118.2,51.8
4163,105.2,54.4
4164,97.2,47.4
4165,104.5,44.3
4166,110.5,52.6
4167,107.5,53.3
4168,94.4,50.6
4169,97.5,55.0
4170,96.4,48.6
4171,106.3,52.3
4172,95.8,45.1
4173,112.9,51.3
4174,105.1,51.4
4175,105.5,44.8
4176,99.0,50.6
4177,96.9,46.5
4178,104.9,42.4
4179,115.2,52.2
4180,124.3,54.0
4181,96.3,47.7
4182,100.0,56.3
4183,99.2,46.5
4184,89.4,50.9
4185,116.6,51.8
4186,89.9,48.9
4187,101.6,54.6
4188,110.3,46.3
4189,94.0,48.0
4190,116.3,52.4
4191,102.2,50.5
4192,101.3,55.2
4193,103.5,55.0
4194,83.7,44.6
4195,103.4,49.8
4196,87.8,42.5
4197,98.9,42.7
4198,88.4,55.6
4199,119.6,50.5
4200,87.2,49.9
4201,102.3,48.0
4202,105.4,54.9
4203,114.4,46.6
4204,97.6,48.1
4205,93.9,47.8
4206,110.2,51.1
4207,108.4,40.8
4208,89.8,40.2
4209,89.4,53.6
4210,110.3,49.1
4211,100.5,48.4
4212,88.1,48.1
4213,102.3,49.4
4214,87.4,49.3
4215,111.5,52.7
4216,93.5,48.3
4217,93.4,46.4
4218,96.4,55.5
4219,99.5,39.3
4220,90.9,46.6
4221,104.3,47.1
4222,96.9,40.4
4223,92.3,48.5
4224,105.5,55.7
4225,95.7,52.8
4226,94.0,46.8
4227,113.0,42.9
4228,89.8,47.3
4229,112.1,47.1
4230,79.3,53.7
4231,94.5,56.7
4232,109.8,46.4
4233,96.9,44.3
4234,109.4,49.0
4235,112.3,59.1
4236,102.8,41.8
4237,82.1,52.5
4238,94.9,45.2
4239,107.7,52.7
4240,105.9,49.1
4241,90.4,50.5
4242,102.5,49.8
4243,99.8,49.3
4244,82.8,54.9
4245,90.9,46.9
4246,119.3,57.2
4247,94.0,48.6
4248,97.5,47.3
4249,131.9,50.3
4250,105.2,51.9
4251,87.9,41.6
4252,106.4,48.0
4253,112.6,42.6
4254,88.1,53.4
4255,98.4,55.2
4256,95.7,50.2
4257,101.1,50.7
4258,92.2,46.1
4259,108.8,45.6
4260,107.6,48.6
4261,104.3,48.4
4262,103.1,50.2
4263,102.4,53.7
4264,97.9,64.9
4265,96.3,53.0
4266,109.5,49.8
4267,82.7,54.9
4268,114.6,45.8
4269,107.1,53.2
4270,97.7,45.3
4271,100.4,59.6
4272,109.0,54.3
4273,106.8,56.5
4274,99.9,55.4
4275,88.5,55.7
4276,107.7,50.1
4277,90.7,49.9
4278,82.1,47.1
4279,91.8,50.7
4280,89.5,52.5
4281,107.9,41.0
4282,99.6,49.4
4283,97.8,46.4
4284,97.4,54.6
4285,98.0,53.8
4286,99.3,48.4
4287,98.3,47.1
4288,98.4,51.1
4289,93.4,43.7
4290,93.5,55.2
4291,94.7,40.8
4292,106.1,36.9
4293,94.9,45.7
4294,85.5,50.7
4295,97.6,58.2
4296,93.4,48.5
4297,108.3,44.6
4298,94.2,47.6
4299,102.5,44.7
4300,88.1,49.6
4301,107.2,47.5
4302,93.7,50.0
4303,103.0,50.0
4304,99.4,48.5
4305,105.8,51.1
4306,94.1,46.3
4307,98.9,44.1
4308,112.1,50.9
4309,110.6,45.6
4310,116.4,53.7
4311,100.1,55.6
4312,103.3,57.4
4313,99.0,47.5
4314,110.4,47.3
4315,94.4,47.2
4316,80.5,47.9
4317,90.6,44.0
4318,118.6,51.9
4319,87.1,51.6
4320,99.2,46.0
4321,94.1,48.8
4322,101.0,53.0
4323,69.5,50.5
4324,121.9,58.0
4325,105.2,48.0
4326,102.3,47.6
4327,112.7,56.8
4328,96.1,50.1
4329,96.3,51.4
4330,96.4,48.0
4331,102.0,40.9
4332,116.0,55.0
4333,102.6,53.1
4334,100.9,53.4
4335,107.3,53.0
4336,117.2,54.9
4337,88.1,47.1
4338,91.0,44.8
4339,100.8,49.8
4340,98.5,47.8
4341,100.4,58.4
4342,109.2,56.2
4343,82.7,49.6
4344,117.3,52.9
4345,94.3,53.0
4346,113.2,43.7
4347,97.1,53.3
4348,106.5,50.5
4349,99.3,46.3
4350,88.4,45.0
4351,117.8,48.5
4352,106.0,50.9
4353,108.8,54.4
4354,80.1,51.9
4355,102.1,53.2
4356,119.8,50.9
4357,86.7,56.8
4358,101.5,51.8
4359,110.8,52.1
4360,119.2,52.7
4361,105.2,47.3
4362,104.0,52.1
4363,86.5,42.5
4364,114.0,62.4
4365,88.8,43.4
4366,104.1,47.2
4367,122.7,45.8
4368,102.3,38.8
4369,105.3,44.2
4370,99.7,46.6
4371,103.2,44.9
4372,112.8,45.9
4373,113.5,51.1
4374,105.9,52.9
4375,102.9,45.1
4376,106.3,47.9
4377,115.6,50.0
4378,79.2,54.4
4379,101.0,49.6
4380,91.6,47.3
4381,97.3,45.6
4382,97.2,50.7
4383,124.1,49.8
4384,106.7,56.7
4385,88.2,49.3
4386,107.4,39.3
4387,124.4,56.6
4388,100.7,45.6
4389,88.8,49.1
4390,94.1,45.5
4391,114.2,47.7
4392,87.4,48.7
4393,104.4,45.0
4394,99.1,52.1
4395,108.4,51.0
4396,92.7,42.1
4397,89.5,52.4
4398,103.6,57.5
4399,106.1,43.9
4400,101.0,48.5
4401,94.8,47.7
4402,89.9,58.8
4403,84.3,55.6
4404,93.1,47.2
4405,107.7,50.0
4406,88.1,44.2
4407,98.9,46.7
4408,97.8,44.4
4409,100.6,48.8
4410,108.6,50.0
4411,102.3,48.4
4412,101.1,48.0
4413,91.1,50.9
4414,118.4,48.5
4415,106.7,51.4
4416,103.0,50.1
4417,109.7,43.6
4418,112.2,42.5
4419,101.4,44.4
4420,99.1,50.6
4421,101.6,50.0
4422,99.7,55.1
4423,98.6,52.8
4424,94.7,52.8
4425,106.5,41.1
4426,84.2,40.5
4427,116.7,52.0
4428,98.8,45.4
4429,119.3,49.9
4430,115.7,52.8
4431,93.0,59.4
4432,96.7,51.6
4433,103.9,41.9
4434,115.6,46.5
4435,100.8,46.3
4436,98.3,45.6
4437,96.8,46.8
4438,80.8,52.1
4439,103.5,42.8
4440,88.7,49.0
4441,94.3,43.7
4442,114.0,54.5
4443,91.2,47.6
4444,114.7,54.8
4445,113.0,60.3
4446,90.9,58.7
4447,96.0,43.8
4448,99.3,50.8
4449,103.5,59.3
4450,89.6,41.2
4451,93.9,56.1
4452,93.6,43.8
4453,101.5,50.1
4454,94.7,54.7
4455,99.9,45.9
4456,102.1,53.5
4457,110.9,58.3
4458,131.7,48.9
4459,86.2,46.9
4460,93.7,50.7
4461,97.7,51.4
4462,112.3,46.8
4463,105.2,58.9
4464,78.8,48.1
4465,89.9,58.8
4466,101.4,56.0
4467,109.8,49.3
4468,108.1,52.0
4469,117.0,51.3
4470,97.6,54.2
4471,104.6,53.9
4472,85.2,41.6
4473,90.9,47.2
4474,99.1,51.5
4475,84.9,46.7
4476,89.3,51.3
4477,101.8,45.1
4478,101.2,42.9
4479,102.0,51.3
4480,97.0,45.5
4481,107.9,51.4
4482,95.1,49.1
4483,102.1,46.9
4484,105.8,54.4
4485,111.7,45.7
4486,108.4,52.3
4487,88.1,60.5
4488,105.1,47.9
4489,101.3,40.3
4490,82.1,41.1
4491,96.6,46.5
4492,116.0,44.3
4493,100.5,51.6
4494,101.3,46.2
4495,85.7,47.1
4496,118.6,51.3
4497,103.3,44.4
4498,94.9,50.3
4499,102.9,52.6
4500,119.6,54.0
4501,83.1,51.0
4502,104.0,44.1
4503,90.2,57.8
4504,99.3,51.1
4505,110.8,56.7
4506,103.3,46.0
4507,82.8,60.0
4508,90.7,48.0
4509,96.8,55.9
4510,97.0,52.3
4511,114.8,48.6
4512,98.0,48.3
4513,81.7,48.7
4514,96.8,47.0
4515,106.0,47.8
4516,113.3,50.0
4517,97.6,47.6
4518,109.9,58.3
4519,109.0,52.9
4520,100.2,44.9
4521,82.9,46.9
4522,84.5,47.0
4523,103.6,59.7
4524,98.0,55.8
4525,98.4,48.9
4526,89.5,47.7
4527,96.7,51.2
4528,117.3,49.1
4529,84.4,59.8
4530,81.9,38.2
4531,107.8,56.2
4532,90.0,51.2
4533,100.3,52.7
4534,109.2,47.0
4535,97.4,36.1
4536,96.3,52.3
4537,104.3,54.0
4538,104.3,43.2
4539,88.7,38.0
4540,97.4,49.5
4541,113.4,60.5
4542,103.7,54.5
4543,114.8,64.7
4544,117.9,51.2
4545,109.6,52.8
4546,91.8,59.2
4547,101.0,46.5
4548,93.7,49.4
4549,114.7,52.3
4550,88.1,54.5
4551,99.8,41.9
4552,89.2,46.0
4553,95.2,50.3
4554,105.1,47.1
4555,112.8,46.9
4556,113.0,48.2
4557,109.7,48.4
4558,90.2,51.6
4559,113.5,51.1
4560,97.7,45.0
4561,94.6,50.8
4562,80.8,45.1
4563,87.7,52.2
4564,83.2,58.1
4565,103.0,50.1
4566,102.7,50.2
4567,93.0,43.0
4568,91.8,46.7
4569,100.7,53.5
4570,100.2,49.8
4571,104.3,53.6
4572,104.2,46.3
4573,111.1,50.4
4574,104.0,56.9
4575,93.7,40.6
4576,99.3,41.9
4577,102.0,48.1
4578,105.0,52.7
4579,88.6,46.3
4580,99.9,50.4
4581,84.4,64.7
4582,113.7,54.7
4583,98.1,45.5
4584,82.7,54.2
4585,107.2,39.2
4586,94.9,39.0
4587,102.7,55.9
4588,93.4,49.0
4589,91.7,50.4
4590,111.5,54.1
4591,86.9,50.0
4592,104.4,50.2
4593,101.5,48.3
4594,105.0,44.6
4595,91.7,47.0
4596,117.6,58.6
4597,110.7,54.7
4598,114.2,51.1
4599,112.3,54.2
4600,112.8,53.3
4601,107.3,48.7
4602,97.0,56.3
4603,84.4,55.8
4604,104.3,50.0
4605,105.5,51.8
4606,88.3,46.8
4607,115.1,60.4
4608,106.9,45.7
4609,109.8,60.5
4610,89.7,50.9
4611,101.7,50.4
4612,109.7,54.4
4613,114.3,48.9
4614,98.4,48.5
4615,86.7,46.9
4616,112.9,53.0
4617,119.5,49.6
4618,103.5,50.4
4619,91.6,34.5
4620,95.9,52.1
4621,120.8,49.2
4622,100.8,51.7
4623,93.8,53.6
4624,111.2,45.2
4625,109.0,58.0
4626,107.9,55.5
4627,99.7,50.8
4628,89.8,43.7
4629,90.7,53.6
4630,112.3,51.5
4631,101.4,54.6
4632,95.3,61.5
4633,103.5,50.6
4634,122.8,47.0
4635,107.2,52.7
4636,97.4,42.5
4637,110.5,50.0
4638,87.7,49.0
4639,91.7,50.8
4640,103.6,49.5
4641,90.8,53.5
4642,86.7,48.0
4643,94.3,45.6
4644,86.3,53.1
4645,82.4,46.5
4646,100.5,46.0
4647,109.1,48.4
4648,111.9,53.3
4649,104.2,40.7
4650,84.2,56.0
4651,95.2,52.4
4652,98.0,48.1
4653,91.1,56.9
4654,100.2,49.0
4655,106.0,42.3
4656,104.0,43.9
4657,107.8,54.0
4658,106.4,53.2
4659,103.7,53.3
4660,104.8,59.4
4661,84.2,50.7
4662,98.2,49.7
4663,101.6,43.3
4664,113.5,55.4
4665,93.0,52.0
4666,106.9,47.6
4667,110.5,59.6
4668,97.9,49.6
4669,85.2,52.1
4670,98.2,44.1
4671,94.9,50.3
4672,93.7,46.2
4673,90.3,58.0
4674,103.1,51.3
4675,93.2,45.6
4676,83.8,56.0
4677,97.8,59.6
4678,96.2,51.0
4679,89.8,51.1
4680,108.8,46.0
4681,92.0,46.7
4682,93.9,57.8
4683,85.7,45.5
4684,106.3,44.0
4685,96.5,50.3
4686,115.1,61.9
4687,85.6,45.8
4688,94.2,52.5
4689,95.0,48.0
4690,103.0,49.0
4691,113.2,56.5
4692,97.2,42.8
4693,102.5,55.0
4694,96.8,56.6
4695,97.8,53.3
4696,88.0,48.4
4697,91.2,51.8
4698,113.4,51.1
4699,87.8,46.0
4700,93.3,53.0
4701,112.3,53.1
4702,89.9,42.1
4703,101.1,45.7
4704,84.5,53.2
4705,108.7,44.2
4706,100.7,51.2
4707,115.9,54.7
4708,131.2,46.7
4709,110.1,45.7
4710,114.2,43.2
4711,103.4,47.5
4712,93.5,47.9
4713,96.7,54.4
4714,113.6,46.4
4715,111.9,48.6
4716,103.5,49.8
4717,102.6,49.6
4718,81.5,47.3
4719,97.4,46.0
4720,90.2,53.5
4721,117.7,40.4
4722,102.6,49.0
4723,103.1,47.3
4724,97.1,50.5
4725,94.0,46.4
4726,97.0,56.4
4727,97.6,51.5
4728,91.1,41.2
4729,107.2,54.0
4730,107.2,41.9
4731,92.1,46.0
4732,109.3,54.0
4733,103.1,54.8
4734,95.7,55.2
4735,93.0,37.1
4736,92.6,39.7
4737,115.3,49.7
4738,104.2,52.7
4739,100.7,54.1
4740,93.0,54.1
4741,87.0,47.9
4742,106.1,49.3
4743,123.5,44.4
4744,104.3,57.0
4745,105.6,39.0
4746,88.7,60.8
4747,98.0,53.3
4748,95.3,59.7
4749,92.7,47.0
4750,97.3,45.8
4751,111.9,47.5
4752,99.3,45.8
4753,117.1,52.9
4754,105.6,55.0
4755,104.2,50.9
4756,104.4,50.3
4757,100.3,51.9
4758,104.3,59.3
4759,114.1,52.2
4760,90.7,45.2
4761,102.7,47.4
4762,102.1,54.0
4763,89.9,55.8
4764,86.5,53.8
4765,87.0,46.2
4766,108.9,52.3
4767,88.0,53.3
4768,110.5,52.1
4769,96.5,52.6
4770,88.7,50.2
4771,86.9,48.0
4772,104.3,50.6
4773,89.5,50.9
4774,89.6,50.3
4775,104.5,52.5
4776,103.2,46.5
4777,104.5,53.1
4778,115.7,55.2
4779,97.0,42.7
4780,109.9,58.7
4781,102.3,56.0
4782,96.4,47.5
4783,112.6,56.9
4784,109.3,53.1
4785,79.6,49.7
4786,90.0,50.4
4787,106.8,50.2
4788,90.8,52.2
4789,108.7,53.3
4790,98.2,50.1
4791,94.5,51.0
4792,76.5,49.0
4793,95.1,48.4
4794,102.9,46.5
4795,103.2,45.0
4796,99.8,46.0
4797,115.5,56.6
4798,108.4,42.9
4799,81.9,48.9
4800,81.3,45.0
4801,98.2,46.0
4802,93.6,50.5
4803,89.9,46.6
4804,95.7,47.3
4805,102.2,42.7
4806,110.0,60.6
4807,90.8,56.2
4808,97.9,53.6
4809,108.8,48.2
4810,92.1,45.6
4811,101.5,54.5
4812,95.1,57.9
4813,130.1,51.6
4814,104.2,41.6
4815,93.8,45.6
4816,100.5,47.5
4817,85.1,57.4
4818,110.0,52.6
4819,88.0,39.5
4820,109.3,49.8
4821,105.6,52.1
4822,115.5,48.7
4823,112.8,46.5
4824,116.7,52.7
4825,100.7,54.4
4826,101.7,41.4
4827,106.7,59.2
4828,100.3,50.1
4829,100.4,50.7
4830,99.2,45.2
4831,87.1,47.2
4832,91.3,58.2
4833,96.6,53.6
4834,93.9,40.0
4835,105.1,46.1
4836,104.5,40.0
4837,87.3,46.8
4838,100.2,51.3
4839,102.3,45.2
4840,126.4,44.5
4841,104.5,55.0
4842,87.6,55.3
4843,92.7,53.9
4844,92.5,44.0
4845,107.9,58.9
4846,99.9,53.2
4847,111.7,46.8
4848,87.2,46.6
4849,97.0,54.6
4850,79.5,48.2
4851,109.8,50.3
4852,110.7,50.4
4853,100.2,51.2
4854,108.1,53.2
4855,84.7,53.0
4856,102.0,45.7
4857,104.3,43.1
4858,98.3,44.8
4859,100.5,51.1
4860,93.3,45.5
4861,86.4,49.9
4862,112.4,58.5
4863,98.2,59.0
4864,90.9,58.4
4865,99.3,46.1
4866,102.0,55.6
4867,102.5,51.4
4868,90.4,46.9
4869,98.6,50.6
4870,95.0,44.9
4871,94.1,44.9
4872,87.0,47.7
4873,107.7,56.5
4874,93.9,60.3
4875,107.1,41.4
4876,95.8,55.9
4877,117.3,52.9
4878,85.5,51.1
4879,97.4,42.7
4880,99.8,56.7
4881,96.7,51.6
4882,108.7,47.2
4883,107.5,44.0
4884,95.5,54.6
4885,105.8,47.6
4886,104.9,44.3
4887,108.3,42.0
4888,109.8,51.5
4889,85.7,46.9
4890,102.3,49.6
4891,106.2,54.4
4892,96.7,49.3
4893,113.8,41.4
4894,91.9,50.0
4895,97.1,37.5
4896,117.5,45.6
4897,95.4,45.8
4898,111.6,46.5
4899,75.6,37.7
4900,95.7,51.5
4901,110.1,44.0
4902,106.1,53.8
4903,85.1,47.3
4904,94.8,48.4
4905,97.8,54.0
4906,101.7,40.2
4907,94.9,54.5
4908,103.4,50.5
4909,94.0,43.6
4910,109.3,54.9
4911,97.1,48.8
4912,107.7,48.9
4913,108.8,46.4
4914,107.7,50.1
4915,94.8,38.9
4916,87.6,51.0
4917,105.6,50.4
4918,101.0,48.6
4919,88.6,53.4
4920,91.8,52.4
4921,105.3,50.1
4922,110.0,52.4
4923,95.8,52.8
4924,104.8,46.3
4925,98.5,57.4
4926,111.4,47.9
4927,83.6,51.4
4928,101.9,47.7
4929,94.9,48.0
4930,108.1,45.3
4931,112.4,49.9
4932,114.4,40.1
4933,92.0,47.5
4934,79.7,44.8
4935,101.1,46.4
4936,95.5,50.7
4937,95.2,51.5
4938,108.2,35.9
4939,78.5,52.0
4940,108.4,56.8
4941,101.2,47.1
4942,117.4,53.5
4943,92.3,50.9
4944,114.1,55.4
4945,92.3,47.7
4946,130.4,40.1
4947,106.2,47.0
4948,110.3,63.6
4949,73.4,46.0
4950,96.1,49.2
4951,102.8,53.6
4952,101.0,48.3
4953,99.8,60.1
4954,83.4,55.9
4955,103.6,42.6
4956,110.3,50.5
4957,106.2,49.6
4958,104.5,53.3
4959,104.9,48.1
4960,90.0,52.0
4961,96.5,52.6
4962,104.5,51.4
4963,91.5,51.3
4964,83.0,47.6
4965,106.3,55.8
4966,99.2,43.4
4967,99.2,51.3
4968,88.2,50.7
4969,90.7,43.6
4970,106.2,45.4
4971,99.1,60.8
4972,101.4,51.2
4973,105.2,55.8
4974,100.7,57.2
4975,110.3,48.2
4976,96.5,49.4
4977,94.7,49.1
4978,95.7,51.2
4979,106.3,51.5
4980,93.1,49.6
4981,107.5,47.0
4982,91.6,52.2
4983,110.0,46.5
4984,96.5,53.5
4985,103.0,50.7
4986,112.3,55.6
4987,94.4,38.4
4988,77.6,49.1
4989,106.0,50.8
4990,80.2,48.9
4991,92.2,47.4
4992,112.7,47.7
4993,105.5,44.3
4994,85.8,52.9
4995,102.3,52.1
4996,113.8,52.0
4997,106.4,47.3
4998,113.1,56.0
4999,96.2,56.4
5000,99.6,43.1
5001,83.4,55.6
5002,93.1,45.6
5003,110.4,47.0
5004,105.0,48.1
5005,83.6,44.1
5006,114.5,47.0
5007,80.3,50.4
5008,101.1,52.8
5009,89.9,60.3
5010,96.2,46.3
5011,105.5,50.9
5012,98.5,60.9
5013,76.3,50.4
5014,101.5,56.5
5015,84.8,49.0
5016,95.8,40.5
5017,106.0,43.3
5018,104.4,47.5
5019,110.6,48.8
5020,81.3,43.3
5021,111.6,49.9
5022,94.7,55.4
5023,103.8,53.8
5024,94.5,47.2
5025,94.0,54.6
5026,85.2,42.9
5027,101.5,44.8
5028,92.7,49.7
5029,111.6,57.1
5030,108.7,59.4
5031,128.1,51.4
5032,110.4,48.0
5033,104.2,46.9
5034,99.1,56.8
5035,86.4,48.1
5036,97.9,47.1
5037,115.4,56.2
5038,95.4,49.0
5039,111.5,49.9
5040,98.7,52.8
5041,75.5,59.0
5042,89.1,60.1
5043,117.2,57.4
5044,102.8,47.7
5045,105.6,54.0
5046,104.4,52.8
5047,84.6,49.2
5048,96.8,39.6
5049,103.1,49.6
5050,104.8,52.0
5051,87.4,53.2
5052,114.6,44.2
5053,91.1,49.6
5054,107.3,50.1
5055,92.0,51.0
5056,84.8,44.9
5057,105.1,59.0
5058,110.6,46.6
5059,106.4,50.2
5060,104.7,47.6
5061,92.6,43.4
5062,94.5,48.2
5063,103.7,53.3
5064,103.1,42.3
5065,97.1,46.5
5066,86.3,42.6
5067,101.3,44.1
5068,89.6,51.4
5069,88.7,55.3
5070,89.2,56.9
5071,102.0,52.0
5072,99.1,53.1
5073,102.6,51.7
5074,112.2,45.9
5075,91.7,45.4
5076,92.8,49.3
5077,116.3,52.4
5078,115.4,48.4
5079,92.4,53.5
5080,86.3,56.5
5081,97.2,47.7
5082,106.0,46.4
5083,92.4,53.9
5084,117.7,52.2
5085,88.1,40.8
5086,92.3,51.4
5087,116.5,51.4
5088,97.0,53.4
5089,114.4,46.7
5090,118.2,57.4
5091,101.8,56.9
5092,88.5,50.5
5093,105.5,46.7
5094,86.9,41.7
5095,90.5,53.0
5096,90.4,36.4
5097,106.5,47.1
5098,94.5,56.4
5099,101.7,49.5
5100,108.5,59.5
5101,99.1,38.9
5102,95.5,43.1
5103,110.8,44.0
5104,88.2,49.0
5105,97.5,50.9
5106,99.0,53.2
5107,111.1,48.3
5108,101.9,49.4
5109,125.5,53.0
5110,100.8,51.3
5111,89.7,46.5
5112,110.6,42.7
5113,99.6,40.9
5114,98.8,51.0
5115,113.5,48.9
5116,92.0,50.6
5117,81.8,49.2
5118,115.6,49.8
5119,96.3,49.7
5120,125.4,47.2
5121,113.7,41.9
5122,91.3,48.9
5123,95.2,52.8
5124,94.6,47.9
5125,100.3,49.5
5126,110.5,53.7
5127,91.1,47.4
5128,85.1,53.5
5129,80.0,45.3
5130,107.4,44.2
5131,100.1,57.5
5132,108.7,49.0
5133,107.5,43.9
5134,103.7,48.0
5135,113.1,46.2
5136,99.1,52.3
5137,87.7,47.4
5138,85.0,50.1
5139,100.5,50.7
5140,88.2,62.4
5141,86.0,54.9
5142,99.0,44.2
5143,86.5,51.7
5144,102.8,54.9
5145,80.1,49.9
5146,89.7,49.5
5147,102.1,48.3
5148,127.6,46.8
5149,96.7,43.3
5150,89.7,58.5
5151,109.7,51.3
5152,106.7,53.2
5153,95.8,47.9
5154,107.7,50.0
5155,92.8,45.2
5156,100.1,47.1
5157,108.4,59.2
5158,104.8,44.4
5159,111.2,61.1
5160,109.4,56.1
5161,106.5,52.4
5162,108.5,55.8
5163,113.5,49.1
5164,89.6,48.4
5165,114.2,44.8
5166,102.8,45.6
5167,98.1,55.0
5168,103.7,52.5
5169,88.0,55.5
5170,97.2,55.5
5171,104.8,54.1
5172,99.6,44.7
5173,97.1,45.7
