Index,DataA,DataB
79561,820.5,416.2
79562,820.8,355.6
79563,761.7,414.2
79564,802.6,416.7
79565,790.5,341.3
79566,784.6,443.6
79567,782.5,404.0
79568,785.3,387.1
79569,821.8,406.9
79570,795.6,411.3
79571,814.9,374.9
79572,805.4,387.5
79573,759.5,386.1
79574,790.9,446.6
79575,846.2,365.3
79576,789.8,406.3
79577,793.4,410.2
79578,796.6,425.9
79579,786.8,428.7
79580,787.3,400.8
79581,842.0,405.8
79582,812.7,387.3
79583,748.7,399.8
79584,770.7,366.9
79585,789.4,380.9
79586,802.1,423.6
79587,836.1,395.9
79588,806.1,391.9
79589,785.9,468.7
79590,834.7,398.4
79591,820.9,405.7
79592,802.1,407.0
79593,882.3,422.5
79594,803.2,393.9
79595,818.6,390.1
79596,848.9,403.8
79597,794.0,437.6
79598,809.0,398.0
79599,758.3,365.4
79600,807.1,449.1
79601,789.4,391.5
79602,735.4,406.2
79603,800.8,370.6
79604,843.5,391.3
79605,760.6,382.1
79606,797.3,431.2
79607,768.3,445.4
79608,766.3,330.9
79609,818.2,409.2
79610,763.0,422.7
79611,818.0,401.6
79612,767.7,431.0
79613,788.8,434.7
79614,774.4,406.7
79615,810.9,390.3
79616,831.2,407.6
79617,817.3,388.6
79618,795.5,446.8
79619,821.8,395.0
79620,789.6,358.1
79621,821.7,374.9
79622,787.8,417.5
79623,775.6,373.9
79624,780.4,364.4
79625,783.8,401.7
79626,727.5,407.0
79627,763.8,377.6
79628,747.7,400.8
79629,766.6,437.1
79630,821.7,352.8
79631,795.6,418.1
79632,765.3,377.9
79633,810.0,369.8
79634,824.0,384.2
79635,831.8,381.5
79636,787.1,443.9
79637,786.4,364.0
79638,772.9,370.1
79639,791.7,408.1
79640,772.6,413.3
79641,802.9,394.9
79642,743.8,401.2
79643,750.7,359.8
79644,807.6,401.6
79645,763.5,379.9
79646,825.3,384.7
79647,806.4,385.5
79648,828.2,386.8
79649,827.7,373.0
79650,796.8,424.8
79651,805.8,430.7
79652,802.5,404.1
79653,806.3,403.1
79654,794.6,390.3
79655,839.3,387.4
79656,759.7,347.9
79657,853.3,410.1
79658,876.2,438.3
79659,784.8,356.2
79660,813.1,442.9
79661,746.4,372.8
79662,835.5,394.2
79663,820.9,446.4
79664,790.3,403.9
79665,817.5,394.9
79666,805.8,410.9
79667,805.6,359.9
79668,778.6,365.6
79669,776.4,400.0
79670,835.4,382.7
79671,800.3,453.5
79672,803.4,407.7
79673,773.0,382.7
79674,767.5,385.9
79675,811.5,410.0
79676,827.0,374.4
79677,847.0,413.8
79678,755.1,418.0
79679,822.7,443.4
79680,797.3,431.8
79681,823.0,391.0
79682,810.0,410.1
79683,723.2,392.8
79684,830.7,403.0
79685,857.1,402.0
79686,788.2,417.3
79687,828.6,452.6
79688,811.4,392.5
79689,793.2,460.0
79690,802.4,352.3
79691,790.6,379.7
79692,779.1,385.8
79693,770.6,401.1
79694,878.8,384.3
79695,770.9,415.2
79696,829.4,386.1
79697,792.9,399.3
79698,811.6,394.2
79699,800.8,390.5
79700,798.6,407.8
79701,800.5,389.8
79702,814.2,462.1
79703,831.4,421.9
79704,813.8,424.4
79705,814.1,418.9
79706,786.7,365.5
79707,786.4,374.9
79708,779.7,393.6
79709,783.6,422.2
79710,799.4,385.9
79711,834.5,373.8
79712,788.5,423.1
79713,768.9,401.8
79714,813.3,409.5
79715,823.0,363.9
79716,840.1,437.6
79717,800.1,408.2
79718,789.9,370.9
79719,801.6,392.0
79720,817.4,409.1
79721,801.9,406.9
79722,753.9,381.6
79723,789.2,462.8
79724,789.9,388.9
79725,795.9,354.6
79726,787.2,418.0
79727,797.5,367.0
79728,824.7,418.6
79729,856.6,422.9
79730,809.5,382.3
79731,783.5,381.0
79732,805.9,378.2
79733,803.8,335.0
79734,753.8,407.1
79735,765.5,394.3
79736,764.0,353.1
79737,798.1,416.1
79738,819.9,416.3
79739,814.3,356.7
79740,802.3,401.3
79741,716.3,386.3
79742,748.8,434.0
79743,819.5,374.9
79744,860.1,459.6
79745,804.3,421.3
79746,767.8,365.1
79747,796.4,418.3
79748,855.6,406.1
79749,783.8,415.2
79750,784.1,386.6
79751,801.0,394.8
79752,814.3,399.0
79753,821.7,367.4
79754,752.7,411.4
79755,800.6,378.0
79756,791.2,433.4
79757,766.9,380.6
79758,777.9,388.3
79759,757.1,395.5
79760,811.4,435.5
79761,730.3,443.9
79762,797.8,357.4
79763,799.6,367.8
79764,808.0,408.9
79765,814.3,395.8
79766,829.6,417.3
79767,822.5,450.4
79768,819.8,426.6
79769,770.6,375.3
79770,829.2,448.8
79771,801.3,367.1
79772,786.5,428.3
79773,817.1,442.1
79774,785.8,386.5
79775,804.6,404.4
79776,827.4,394.9
79777,815.8,377.2
79778,804.1,433.8
79779,794.0,437.8
79780,824.5,430.2
79781,780.6,391.7
79782,845.7,424.4
79783,763.5,381.1
79784,842.9,384.6
79785,795.0,424.3
79786,814.6,368.0
79787,792.7,369.7
79788,769.7,412.9
79789,825.9,442.8
79790,808.6,377.1
79791,824.5,391.1
79792,795.7,397.6
79793,808.0,382.9
79794,769.4,410.4
79795,796.1,419.1
79796,787.6,412.4
79797,807.6,408.9
79798,788.1,433.2
79799,798.0,370.1
79800,794.6,363.4
79801,827.3,352.8
79802,809.3,371.2
79803,774.9,362.6
79804,776.7,436.7
79805,801.4,398.7
79806,845.8,398.9
79807,798.8,420.9
79808,820.6,462.6
79809,787.0,404.7
79810,792.3,419.4
79811,739.4,405.3
79812,786.5,394.1
79813,830.4,377.5
79814,827.7,369.9
79815,791.1,427.4
79816,745.9,435.6
79817,814.6,365.1
79818,776.9,352.2
79819,825.8,372.5
79820,786.1,386.2
79821,800.5,351.1
79822,805.7,395.2
79823,771.3,439.1
79824,824.3,409.4
79825,740.1,440.5
79826,775.5,429.6
79827,830.7,408.6
79828,801.3,404.2
79829,764.3,374.6
79830,818.5,371.6
79831,807.7,371.8
79832,818.5,427.7
79833,828.9,404.5
79834,822.9,404.9
79835,747.6,450.4
79836,831.3,462.6
79837,752.2,379.8
79838,803.3,403.2
79839,798.4,388.6
79840,806.1,425.1
79841,783.0,372.7
79842,742.4,423.8
79843,889.0,416.0
79844,805.5,401.3
79845,854.4,406.6
79846,777.5,435.1
79847,812.5,410.2
79848,801.9,413.5
79849,835.3,419.5
79850,804.5,427.6
79851,791.3,399.5
79852,783.4,431.4
79853,798.1,349.6
79854,742.8,402.9
79855,797.7,378.7
79856,792.3,375.3
79857,780.3,409.8
79858,758.8,389.0
79859,799.6,416.5
79860,756.0,411.9
79861,844.9,398.6
79862,790.7,392.7
79863,794.8,408.9
79864,793.4,394.3
79865,801.0,373.1
79866,749.9,419.3
79867,782.3,415.4
79868,770.2,400.3
79869,830.2,427.3
79870,791.5,389.5
79871,786.5,375.3
79872,790.1,356.6
79873,781.8,402.9
79874,719.4,426.0
79875,798.8,402.4
79876,779.0,382.3
79877,901.3,386.4
79878,793.0,407.8
79879,808.9,376.9
79880,782.7,389.4
79881,817.9,404.4
79882,787.8,416.2
79883,819.5,377.2
79884,770.9,378.5
79885,752.6,413.8
79886,747.5,400.5
79887,783.4,448.2
79888,815.3,394.0
79889,782.0,399.3
79890,726.7,403.9
79891,800.1,423.0
79892,794.0,440.1
79893,804.3,424.3
79894,701.1,348.4
79895,805.6,406.6
79896,749.4,429.0
79897,837.9,419.5
79898,802.3,395.8
79899,791.3,368.1
79900,818.5,395.6
79901,780.6,384.4
79902,753.4,435.6
79903,814.3,405.5
79904,762.4,339.3
79905,812.3,413.2
79906,836.7,398.6
79907,732.9,349.8
79908,834.4,398.4
79909,861.0,405.1
79910,795.1,396.1
79911,783.5,394.8
79912,800.1,420.6
79913,817.5,448.6
79914,803.8,384.4
79915,799.9,446.8
79916,799.7,363.3
79917,847.0,425.3
79918,767.4,403.4
79919,760.2,394.8
79920,816.5,399.9
79921,780.4,434.3
79922,814.8,389.7
79923,797.5,396.7
79924,801.9,372.1
79925,795.3,407.3
79926,767.9,401.7
79927,820.2,374.0
79928,835.3,396.5
79929,798.4,420.2
79930,821.5,372.9
79931,790.2,436.7
79932,804.6,401.7
79933,799.8,401.9
79934,804.2,412.7
79935,823.2,368.1
79936,808.4,387.5
79937,777.9,428.3
79938,855.3,433.8
79939,805.0,424.6
79940,751.6,371.1
79941,794.2,392.7
79942,819.3,388.7
79943,768.6,374.6
79944,810.5,426.3
79945,744.4,402.7
79946,823.0,394.9
79947,786.0,416.8
79948,834.8,413.8
79949,839.9,356.8
79950,794.0,378.3
79951,784.1,384.3
79952,806.3,388.8
79953,770.1,413.9
79954,783.1,389.4
79955,839.3,422.7
79956,797.6,399.7
79957,793.7,390.8
79958,870.9,416.6
79959,806.2,413.6
79960,830.5,389.3
79961,781.0,366.1
79962,872.5,416.3
79963,786.5,388.3
79964,799.2,375.5
79965,822.8,393.1
79966,753.4,422.8
79967,857.6,362.8
79968,800.9,397.3
79969,811.3,419.1
79970,753.3,420.2
79971,766.4,421.4
79972,839.1,352.2
79973,787.9,391.5
79974,814.3,396.2
79975,779.8,373.9
79976,828.5,401.5
79977,777.4,376.8
79978,767.4,404.4
79979,770.4,413.1
79980,821.8,397.3
79981,849.0,366.1
79982,853.0,380.8
79983,786.2,404.1
79984,841.0,386.2
79985,766.1,397.8
79986,812.1,419.5
79987,777.2,413.3
79988,809.1,445.8
79989,800.1,401.9
79990,811.6,422.2
79991,819.1,352.3
79992,813.7,390.6
79993,780.3,374.3
79994,823.2,410.3
79995,833.4,414.7
79996,756.8,402.8
79997,789.5,423.0
79998,822.8,414.1
79999,820.0,405.7
80000,807.1,408.9
80001,801.6,393.6
80002,799.3,402.1
80003,795.9,400.9
80004,824.7,397.6
80005,836.7,399.8
80006,793.6,345.2
80007,804.4,339.1
80008,830.2,407.3
80009,802.3,411.0
80010,788.4,380.0
80011,784.4,418.0
80012,745.3,380.9
80013,811.4,425.0
80014,779.9,392.3
80015,800.8,359.3
80016,808.6,399.0
80017,815.1,406.9
80018,831.4,410.0
80019,780.3,435.2
80020,794.0,412.4
80021,868.2,361.1
80022,779.1,452.2
80023,831.2,377.6
80024,804.0,395.9
80025,769.6,440.6
80026,796.2,380.8
80027,834.5,403.2
80028,805.6,429.0
80029,820.4,388.1
80030,762.1,451.8
80031,777.8,386.5
80032,842.5,440.3
80033,829.9,436.0
80034,766.4,400.0
80035,849.5,422.3
80036,782.1,443.6
80037,778.2,418.9
80038,811.5,424.5
80039,762.5,354.4
80040,823.5,369.6
80041,773.5,379.6
80042,816.0,381.5
80043,787.5,440.1
80044,811.7,394.2
80045,810.4,439.0
80046,810.8,405.3
80047,842.9,412.4
80048,801.3,390.4
80049,828.6,375.9
80050,798.3,388.1
80051,766.4,442.7
80052,831.3,405.7
80053,873.2,423.2
80054,844.5,440.7
80055,798.5,393.1
80056,771.6,396.5
80057,814.3,406.6
80058,799.7,408.8
80059,813.0,393.4
80060,767.3,397.9
80061,779.9,406.3
80062,823.8,354.1
80063,729.7,412.6
80064,810.3,376.3
80065,863.6,409.7
80066,801.5,372.4
80067,749.7,441.6
80068,799.6,389.3
80069,793.4,404.2
80070,824.6,398.9
80071,785.6,437.8
80072,863.8,417.3
80073,841.5,420.4
80074,766.8,407.6
80075,804.1,387.9
80076,783.5,415.9
80077,802.6,424.1
80078,829.3,399.6
80079,808.7,412.6
80080,786.1,357.8
80081,775.6,427.2
80082,742.6,425.9
80083,839.8,425.9
80084,833.8,391.5
80085,769.8,412.7
80086,817.5,403.3
80087,816.7,423.3
80088,898.1,460.1
80089,831.0,399.7
80090,817.3,380.4
80091,822.5,426.0
80092,831.6,401.8
80093,775.4,419.0
80094,840.6,349.2
80095,821.8,390.9
80096,796.4,391.0
80097,841.6,356.4
80098,770.3,372.5
80099,791.7,412.2
80100,770.9,417.7
80101,759.1,378.2
80102,795.9,397.3
80103,799.9,436.9
80104,761.0,372.9
80105,801.7,422.2
80106,749.6,401.6
80107,789.0,452.0
80108,827.1,428.3
80109,800.8,387.3
80110,845.2,389.0
80111,823.0,367.0
80112,807.7,438.5
80113,757.4,386.7
80114,826.9,412.2
80115,819.7,413.8
80116,773.0,407.5
80117,779.4,412.2
80118,832.6,400.8
80119,831.3,459.9
80120,836.0,376.7
80121,770.4,392.7
80122,850.0,346.0
80123,798.1,409.2
80124,816.5,373.7
80125,766.4,445.9
80126,744.7,402.1
80127,776.1,429.9
80128,741.6,399.3
80129,792.2,402.3
80130,824.7,375.2
80131,801.9,392.3
80132,864.0,422.3
80133,743.5,452.8
80134,808.6,438.9
80135,757.9,422.9
80136,789.1,401.8
80137,855.9,407.4
80138,827.3,405.0
80139,841.2,379.6
80140,826.5,397.0
80141,824.3,432.6
80142,787.9,374.3
80143,810.5,411.8
80144,821.7,388.4
80145,792.6,418.1
80146,818.1,338.4
80147,837.0,420.2
80148,828.0,405.9
80149,781.4,418.0
80150,783.8,382.6
80151,776.4,396.5
80152,848.7,444.3
80153,799.6,411.9
80154,809.9,413.7
80155,817.3,411.4
80156,843.1,378.8
80157,841.0,427.3
80158,825.4,428.2
80159,780.2,407.9
80160,770.7,397.6
80161,764.1,408.1
80162,803.2,386.1
80163,797.0,447.4
80164,718.6,379.8
80165,793.1,411.6
80166,771.8,374.2
80167,763.0,398.7
80168,815.4,428.8
80169,792.1,439.8
80170,780.6,438.8
80171,807.2,420.2
80172,785.2,370.8
80173,763.1,427.2
80174,839.9,419.5
80175,803.4,405.7
80176,803.4,416.8
80177,824.1,373.2
80178,794.4,341.1
80179,795.8,387.2
80180,829.4,409.2
80181,808.5,420.5
80182,827.5,404.5
80183,783.8,403.7
80184,831.9,405.7
80185,773.8,320.7
80186,803.9,435.5
80187,835.1,381.1
80188,799.8,464.7
80189,828.4,386.9
80190,799.9,397.4
80191,810.6,373.7
80192,729.0,381.7
80193,756.3,412.6
80194,811.1,402.5
80195,801.9,389.7
80196,779.0,385.2
80197,795.3,433.9
80198,775.4,404.1
80199,808.5,385.6
80200,796.8,383.8
80201,819.1,415.0
80202,813.3,406.1
80203,786.4,365.1
80204,836.3,369.0
80205,780.3,366.2
80206,833.4,414.6
80207,831.9,384.6
80208,854.1,374.0
80209,814.2,416.9
80210,797.5,349.2
80211,802.8,410.1
80212,810.4,397.9
80213,849.1,417.1
80214,773.9,401.4
80215,773.3,339.9
80216,804.2,411.9
80217,759.5,350.0
80218,854.8,455.5
80219,799.0,408.5
80220,797.4,457.9
80221,819.3,385.2
80222,807.5,378.3
80223,820.7,451.8
80224,777.0,435.6
80225,800.4,370.8
80226,835.0,387.1
80227,794.1,401.8
80228,811.3,414.7
80229,806.9,393.9
80230,786.9,374.5
80231,813.9,456.4
80232,805.5,384.8
80233,805.0,378.9
80234,727.8,429.4
80235,808.6,415.9
80236,770.7,421.1
80237,742.0,358.7
80238,736.9,426.6
80239,749.8,459.3
80240,807.5,416.2
80241,856.5,363.9
80242,815.6,421.1
80243,814.1,439.2
80244,852.5,383.4
80245,746.7,455.8
80246,756.1,389.8
80247,781.4,428.4
80248,773.6,366.1
80249,696.6,399.5
80250,816.6,367.8
80251,813.2,401.5
80252,785.8,389.5
80253,845.3,397.4
80254,819.9,470.3
80255,768.2,448.4
80256,813.9,402.8
80257,855.7,397.3
80258,788.9,392.7
80259,834.9,383.9
80260,754.0,412.5
80261,765.7,400.6
80262,792.2,394.0
80263,774.1,423.1
80264,799.3,396.9
80265,783.2,365.7
80266,758.0,416.8
80267,782.4,393.0
80268,804.9,370.5
80269,773.6,410.7
80270,789.4,403.8
80271,790.8,385.6
80272,767.6,350.0
80273,799.8,383.0
80274,804.0,391.7
80275,798.1,430.7
80276,831.9,383.7
80277,821.1,424.1
80278,791.6,404.1
80279,827.4,435.0
80280,757.1,382.5
80281,808.5,415.8
80282,743.2,381.9
80283,774.4,438.5
80284,810.6,375.8
80285,803.8,407.6
80286,822.9,404.7
80287,769.0,424.6
80288,788.2,412.3
80289,791.4,383.6
80290,805.2,418.1
80291,802.1,417.9
80292,799.5,406.5
80293,785.5,411.1
80294,815.7,402.1
80295,775.2,385.0
80296,754.8,406.7
80297,826.6,396.7
80298,788.9,422.7
80299,710.7,374.0
80300,826.0,420.2
80301,769.7,392.1
80302,769.8,395.6
80303,741.6,424.3
80304,834.3,401.9
80305,790.1,433.1
80306,832.0,400.9
80307,814.9,409.4
80308,794.4,430.0
80309,788.6,405.8
80310,788.0,393.7
80311,902.9,427.4
80312,820.0,438.2
80313,786.9,383.6
80314,827.2,434.4
80315,792.5,411.5
80316,806.5,372.8
80317,781.7,370.9
80318,743.0,400.9
80319,782.9,415.2
80320,841.1,425.2
80321,754.9,405.6
80322,827.2,394.6
80323,838.9,424.2
80324,766.2,404.1
80325,797.9,436.9
80326,834.4,388.3
80327,764.8,371.6
80328,848.3,396.7
80329,827.8,371.6
80330,810.4,411.8
80331,767.5,384.4
80332,867.5,465.0
80333,797.7,381.9
80334,831.5,400.1
80335,837.8,427.9
80336,759.0,382.9
80337,832.7,383.7
80338,819.5,415.6
80339,752.2,370.8
80340,763.8,393.9
80341,775.9,396.1
80342,789.3,415.5
80343,825.9,434.7
80344,769.3,422.6
80345,784.5,451.1
80346,860.9,395.4
80347,783.0,431.8
80348,816.3,391.7
80349,812.1,411.2
80350,802.9,405.5
80351,754.7,412.8
80352,809.9,436.2
80353,805.9,428.0
80354,826.6,414.6
80355,790.6,447.8
80356,804.0,404.4
80357,834.8,413.7
80358,729.0,371.9
80359,835.8,388.0
80360,787.2,400.7
80361,847.7,403.6
80362,792.3,393.6
80363,721.8,396.6
80364,742.6,407.8
80365,800.2,387.5
80366,804.0,440.7
80367,811.4,375.3
80368,794.4,359.9
80369,777.0,409.7
80370,809.0,361.4
80371,811.8,428.1
80372,784.4,447.5
80373,801.8,402.4
80374,859.9,451.7
80375,779.2,383.5
80376,769.0,390.4
80377,766.8,416.0
80378,812.6,442.8
80379,861.8,389.5
80380,767.7,386.8
80381,763.0,401.7
80382,825.2,401.6
80383,779.1,382.0
80384,802.4,360.3
80385,759.0,430.1
80386,788.4,395.4
80387,794.7,385.0
80388,805.5,386.8
80389,809.2,377.9
80390,785.1,398.7
80391,789.8,438.5
80392,803.2,391.7
80393,799.2,404.9
80394,784.4,431.1
80395,829.1,417.4
80396,787.8,431.4
80397,800.8,362.7
80398,755.8,331.9
80399,778.5,424.4
80400,818.1,377.4
80401,806.7,358.1
80402,819.1,389.1
80403,831.2,405.9
80404,806.0,388.6
80405,783.6,381.6
80406,784.1,388.8
80407,807.5,417.6
80408,808.3,397.5
80409,791.2,380.1
80410,776.5,381.8
80411,818.2,414.7
80412,790.6,366.0
80413,846.6,431.7
80414,838.6,385.1
80415,839.1,374.1
80416,770.4,475.7
80417,770.1,423.9
80418,811.3,419.4
80419,770.8,358.0
80420,743.8,406.4
80421,831.7,367.5
80422,811.0,429.7
80423,800.9,367.1
80424,831.9,434.2
80425,841.1,420.6
80426,796.2,405.3
80427,759.6,423.0
80428,790.3,422.7
80429,832.8,387.7
80430,800.8,423.8
80431,769.0,434.9
80432,808.0,388.5
80433,782.5,390.2
80434,757.4,385.1
80435,814.9,417.7
80436,820.6,420.8
80437,865.4,414.6
80438,816.3,395.0
80439,768.4,419.8
80440,784.8,397.9
80441,791.8,384.4
80442,785.2,395.4
80443,801.2,392.4
80444,823.6,385.5
80445,785.5,445.1
80446,846.3,387.7
80447,785.2,378.2
80448,825.0,376.5
80449,799.4,370.6
80450,807.6,406.1
80451,794.1,388.6
80452,864.7,435.9
80453,826.7,398.7
80454,760.0,357.5
80455,732.1,386.3
80456,834.6,377.9
80457,768.2,411.7
80458,816.8,449.6
80459,820.3,443.8
80460,789.9,362.4
80461,758.6,378.1
80462,788.8,348.5
80463,798.1,427.7
80464,816.6,375.8
80465,811.0,357.6
80466,750.2,408.7
80467,845.2,404.3
80468,818.1,434.3
80469,803.1,398.0
80470,815.9,369.6
80471,806.8,394.3
80472,821.3,406.3
80473,846.6,416.4
80474,814.3,400.2
80475,811.5,441.4
80476,803.9,394.8
80477,768.1,397.0
80478,804.6,427.1
80479,827.8,385.4
80480,792.0,398.5
80481,830.3,383.9
80482,824.9,408.1
80483,813.9,406.4
80484,818.2,376.5
80485,768.5,369.3
80486,797.9,418.0
80487,766.6,412.6
80488,771.3,368.3
80489,819.9,395.1
80490,744.2,392.5
80491,839.8,416.4
80492,841.1,381.8
80493,757.5,407.4
80494,827.6,370.4
80495,793.0,348.9
80496,768.3,401.7
80497,847.6,425.1
80498,820.9,375.6
80499,766.1,431.9
80500,798.5,400.1
80501,813.2,390.6
80502,822.1,436.0
80503,793.5,426.1
80504,802.6,414.1
80505,775.9,399.4
80506,805.2,398.1
80507,807.4,403.1
80508,812.6,423.3
80509,808.7,422.4
80510,812.9,439.7
80511,762.7,442.6
80512,792.5,347.5
80513,819.6,390.6
80514,833.4,384.3
80515,776.0,422.3
80516,772.0,382.8
80517,822.3,414.0
80518,829.4,398.1
80519,801.7,368.5
80520,776.7,348.6
80521,812.5,424.1
80522,790.3,419.1
80523,804.4,397.1
80524,783.6,456.6
80525,817.8,378.4
80526,861.2,405.5
80527,795.0,382.9
80528,766.3,413.1
80529,803.9,423.5
80530,778.0,418.8
80531,815.2,430.8
80532,812.6,413.1
80533,820.8,379.0
80534,813.3,407.1
80535,812.8,340.9
80536,797.2,341.9
80537,802.9,483.8
80538,761.3,383.9
80539,836.5,419.4
80540,806.6,380.4
80541,843.0,423.4
80542,794.2,393.9
80543,789.0,406.9
80544,797.4,381.9
80545,834.1,396.7
80546,804.4,432.7
80547,803.2,418.3
80548,781.8,411.5
80549,818.0,405.9
80550,814.1,396.4
80551,825.4,416.5
80552,739.3,411.8
80553,760.6,392.2
80554,806.4,427.1
80555,774.1,380.1
80556,794.3,341.6
80557,785.4,371.9
80558,810.3,375.0
80559,779.6,447.4
80560,793.5,439.9
80561,741.1,382.5
80562,739.0,401.9
80563,784.6,411.9
80564,766.9,416.5
80565,746.5,398.0
80566,807.0,397.8
80567,853.1,430.1
80568,852.2,389.8
80569,763.6,452.4
80570,788.5,405.4
80571,810.1,371.3
80572,822.2,422.9
80573,812.9,382.2
80574,774.1,382.9
80575,812.5,352.4
80576,755.0,413.2
80577,854.5,427.0
80578,814.1,352.4
80579,802.4,408.9
80580,799.0,409.8
80581,802.1,425.3
80582,805.4,431.8
80583,796.0,386.7
80584,799.0,384.7
80585,796.7,377.8
80586,785.9,382.5
80587,817.8,401.3
80588,743.2,406.0
80589,799.6,420.3
80590,771.4,437.8
80591,805.3,375.5
80592,816.1,410.2
80593,775.0,396.9
80594,802.3,364.3
80595,851.0,407.8
80596,839.2,388.3
80597,781.0,433.9
80598,808.0,384.8
80599,792.7,412.3
80600,815.3,441.0
80601,753.0,429.1
80602,793.5,383.2
80603,785.1,435.7
80604,800.0,408.8
80605,788.3,346.1
80606,802.0,423.3
80607,749.4,396.3
80608,818.0,394.1
80609,774.4,391.5
80610,761.2,378.4
80611,894.7,429.3
80612,821.2,413.2
80613,790.6,394.0
80614,796.5,366.2
80615,776.1,413.5
80616,796.5,384.5
80617,810.0,422.5
80618,814.1,405.1
80619,781.8,410.5
80620,774.1,368.1
80621,832.0,365.1
80622,777.2,396.0
80623,827.6,433.4
80624,779.5,395.3
80625,758.9,421.3
80626,798.2,374.3
80627,823.9,410.2
80628,808.9,445.1
80629,796.2,399.8
80630,769.4,387.6
80631,828.2,413.4
80632,798.9,426.0
80633,797.8,385.4
80634,848.1,400.0
80635,762.2,429.1
80636,804.5,382.5
80637,846.1,382.8
80638,782.7,367.9
80639,784.5,371.8
80640,805.1,410.8
80641,808.3,437.0
80642,764.8,433.8
80643,832.2,403.2
80644,791.1,426.1
80645,809.7,404.3
80646,822.4,426.9
80647,769.9,388.0
80648,812.4,452.8
80649,847.6,415.6
80650,802.6,393.9
80651,767.9,413.2
80652,761.3,402.5
80653,799.9,388.6
80654,780.2,420.2
80655,775.6,373.2
80656,801.9,448.8
80657,794.9,425.5
80658,793.9,438.8
80659,829.8,412.6
80660,740.5,424.2
80661,806.1,364.8
80662,816.5,370.5
80663,828.3,380.2
80664,847.1,374.9
80665,775.7,336.3
80666,796.5,362.0
80667,761.8,458.1
80668,760.3,461.5
80669,824.7,375.8
80670,791.4,407.5
80671,821.3,381.4
80672,796.6,385.1
80673,749.9,358.9
80674,840.4,407.4
80675,841.1,369.8
80676,802.3,399.0
80677,834.2,395.7
80678,758.8,373.1
80679,828.4,392.7
80680,764.7,397.3
80681,751.4,384.4
80682,810.2,388.6
80683,772.8,430.0
80684,788.0,388.5
80685,826.0,387.9
80686,813.7,345.5
80687,798.8,439.4
80688,813.9,423.9
80689,801.5,427.6
80690,805.7,411.6
80691,800.4,391.9
80692,850.5,379.8
80693,776.2,398.9
80694,795.4,404.1
80695,740.3,376.3
80696,791.7,443.5
80697,783.4,428.0
80698,842.6,398.0
80699,826.6,366.9
80700,843.0,418.4
80701,816.0,412.3
80702,810.3,437.5
80703,782.2,460.6
80704,793.9,447.3
80705,772.6,369.8
80706,833.7,374.6
80707,747.5,417.8
80708,788.0,419.7
80709,804.9,389.7
80710,813.7,388.5
80711,786.1,418.3
80712,795.1,452.5
80713,857.7,460.9
80714,772.3,393.3
80715,795.1,423.2
80716,797.9,428.0
80717,847.8,351.4
80718,755.4,413.0
80719,828.2,435.3
80720,816.6,416.3
80721,820.8,436.8
80722,769.9,361.5
80723,799.8,426.6
80724,774.4,408.5
80725,778.4,423.9
80726,741.4,456.5
80727,763.0,390.7
80728,821.7,386.3
80729,756.8,354.6
80730,746.7,417.6
80731,778.9,361.3
80732,765.8,420.1
80733,780.3,413.9
80734,756.8,438.3
80735,765.4,371.6
80736,754.7,372.9
80737,797.5,420.7
80738,788.6,376.9
80739,807.1,422.0
80740,817.1,377.0
80741,846.9,394.7
80742,801.6,384.2
80743,876.3,381.4
80744,806.7,367.2
80745,771.0,413.0
80746,772.9,386.6
80747,819.1,422.6
80748,805.6,394.9
80749,765.6,368.4
80750,745.2,375.8
80751,798.7,402.5
80752,792.7,384.3
80753,788.7,412.3
80754,809.2,378.8
80755,790.0,402.1
80756,804.5,388.3
80757,812.9,400.7
80758,716.9,409.9
80759,773.8,391.9
80760,791.6,396.1
80761,816.2,367.1
80762,796.4,364.0
80763,763.4,422.7
80764,766.7,414.0
80765,780.0,404.3
80766,783.9,382.7
80767,798.0,413.1
80768,800.8,377.1
80769,853.9,428.0
80770,812.2,384.7
80771,827.9,390.0
80772,813.8,378.4
80773,791.9,418.2
80774,818.1,421.5
80775,819.4,385.7
80776,821.5,407.2
80777,812.5,391.2
80778,817.0,399.4
80779,820.3,429.4
80780,770.5,423.4
80781,826.9,420.7
80782,717.9,381.2
80783,794.5,394.0
80784,822.6,389.4
80785,796.2,397.6
80786,791.2,385.0
80787,833.3,414.1
80788,770.6,408.0
80789,818.0,400.3
80790,789.6,402.1
80791,820.2,400.9
80792,812.0,422.1
80793,780.3,433.7
80794,847.2,393.5
80795,784.9,380.6
80796,794.1,391.5
80797,814.9,360.9
80798,799.1,404.9
80799,792.7,462.0
80800,779.5,395.4
80801,782.9,411.0
80802,877.1,367.0
80803,726.6,431.5
80804,774.4,410.4
80805,843.3,407.2
80806,815.0,403.3
80807,777.6,418.2
80808,846.7,418.3
80809,829.0,427.9
80810,769.2,406.0
80811,782.3,369.1
80812,781.5,355.9
80813,810.4,384.6
80814,850.8,446.8
80815,825.9,431.6
80816,837.5,412.8
80817,836.5,415.0
80818,781.2,388.7
80819,771.9,407.1
80820,802.4,390.7
80821,828.3,445.5
80822,808.8,369.5
80823,828.9,461.0
80824,769.0,378.3
80825,763.5,397.9
80826,789.5,363.4
80827,788.7,387.8
80828,823.2,395.2
80829,763.7,403.2
80830,772.7,415.0
80831,784.4,414.3
